Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Ontario (00035)   20000,  Female,        Attikamek,-,-,-,-,-
Ontario (00035)   20000,  Female,        Blackfoot,0,0,0,0,0
Ontario (00035)   20000,  Female,        Cree,2185,1930,0,40,210
Ontario (00035)   20000,  Female,        Malecite,10,0,0,0,0
Ontario (00035)   20000,  Female,        Micmac,90,70,0,15,0
Ontario (00035)   20000,  Female,        Montagnais-Naskapi,10,10,0,0,0
Ontario (00035)   20000,  Female,        Ojibway,5760,4935,0,70,750
Ontario (00035)   20000,  Female,        Oji-Cree,-,-,-,-,-
Ontario (00035)   20000,  Female,"        Algonquian languages, n.i.e.",2035,1575,0,10,445
Ontario (00035)   20000,  Female,      Athapaskan languages,90,90,0,0,0
Ontario (00035)   20000,  Female,        Carrier,0,0,0,0,0
Ontario (00035)   20000,  Female,        Chilcotin,0,0,0,0,0
Ontario (00035)   20000,  Female,        Chipewyan,60,60,0,0,0
Ontario (00035)   20000,  Female,        Dene,-,-,-,-,-
Ontario (00035)   20000,  Female,        Dogrib,10,10,0,0,0
Ontario (00035)   20000,  Female,        Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Ontario (00035)   20000,  Female,        North Slave (Hare),0,0,0,0,0
Ontario (00035)   20000,  Female,        South Slave,0,10,0,0,0
Ontario (00035)   20000,  Female,"        Athapaskan languages, n.i.e.",10,15,0,0,0
Ontario (00035)   20000,  Female,      Haida,0,0,0,0,0
Ontario (00035)   20000,  Female,      Iroquoian languages,235,215,0,10,10
Ontario (00035)   20000,  Female,        Mohawk,150,135,0,0,10
Ontario (00035)   20000,  Female,"        Iroquoian languages, n.i.e.",85,75,0,10,0
Ontario (00035)   20000,  Female,      Kutenai,0,0,0,0,0
Ontario (00035)   20000,  Female,      Salish languages,0,0,0,0,0
Ontario (00035)   20000,  Female,        Shuswap,-,-,-,-,-
Ontario (00035)   20000,  Female,        Thompson (Ntlakapamux),-,-,-,-,-
Ontario (00035)   20000,  Female,"        Salish languages, n.i.e.",0,0,0,0,0
Ontario (00035)   20000,  Female,      Siouan languages,0,0,0,0,0
Ontario (00035)   20000,  Female,        Dakota/Sioux,0,0,0,0,0
Ontario (00035)   20000,  Female,      Tlingit,0,0,0,0,0
Ontario (00035)   20000,  Female,      Tsimshian languages,0,0,0,0,0
Ontario (00035)   20000,  Female,        Tsimshian,0,0,0,0,0
Ontario (00035)   20000,  Female,        Gitksan,-,-,-,-,-
Ontario (00035)   20000,  Female,        Nishga,-,-,-,-,-
Ontario (00035)   20000,  Female,      Wakashan languages,0,0,0,0,0
Ontario (00035)   20000,  Female,        Nootka,-,-,-,-,-
Ontario (00035)   20000,  Female,"        Wakashan languages, n.i.e.",0,10,0,0,10
Ontario (00035)   20000,  Female,      Inuktitut (Eskimo),150,140,0,10,0
