Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Croatian,20,15,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Gujarati,20,15,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Korean,20,25,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Russian,40,35,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Hindi,25,30,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Tamil,35,35,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Japanese,35,35,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Creoles,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Finnish,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Czech,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Armenian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Yiddish,0,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Urdu,35,40,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Inuktitut (Eskimo),300,285,0,0,20
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Romanian,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Ojibway,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Danish,20,15,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Slovak,10,0,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Macedonian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Khmer (Cambodian),0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Norwegian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Hebrew,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Estonian,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Swedish,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Lao,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Lithuanian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Serbian,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Latvian (Lettish),15,15,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Slovenian,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Turkish,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Bengali,25,20,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Maltese,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Flemish,0,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Montagnais-Naskapi,790,620,0,0,170
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Bulgarian,45,30,0,15,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Micmac,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Gaelic languages,0,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      South Slave,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Chipewyan,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Dogrib,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Tlingit,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Serbo-Croatian,40,30,0,0,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Dakota/Sioux,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Malay-Bahasa,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Blackfoot,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Malayalam,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Thai,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Kurdish,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Pashto,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Other languages,210,150,0,0,60
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,  Multiple responses,355,190,0,160,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,    English and French,165,20,0,150,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,    English and non-official language,185,170,0,10,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,    French and non-official language,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,"    English, French and non-official language",0,0,0,0,0
