Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Quebec - Québec (24)  20000,  Female,      Swedish,320,150,0,165,0
Quebec - Québec (24)  20000,  Female,      Lao,2045,65,845,850,285
Quebec - Québec (24)  20000,  Female,      Lithuanian,485,175,10,295,10
Quebec - Québec (24)  20000,  Female,      Serbian,755,135,250,320,60
Quebec - Québec (24)  20000,  Female,      Latvian (Lettish),255,105,10,140,0
Quebec - Québec (24)  20000,  Female,      Slovenian,470,225,20,225,0
Quebec - Québec (24)  20000,  Female,      Turkish,1800,270,555,610,365
Quebec - Québec (24)  20000,  Female,      Bengali,3185,1520,140,955,570
Quebec - Québec (24)  20000,  Female,      Maltese,25,0,0,15,0
Quebec - Québec (24)  20000,  Female,      Flemish,310,25,70,215,0
Quebec - Québec (24)  20000,  Female,      Montagnais-Naskapi,4260,220,3375,270,390
Quebec - Québec (24)  20000,  Female,      Bulgarian,925,65,215,570,75
Quebec - Québec (24)  20000,  Female,      Micmac,335,265,0,75,0
Quebec - Québec (24)  20000,  Female,      Gaelic languages,30,15,0,20,0
Quebec - Québec (24)  20000,  Female,      South Slave,0,0,0,0,0
Quebec - Québec (24)  20000,  Female,      Chipewyan,0,0,0,0,0
Quebec - Québec (24)  20000,  Female,      Dogrib,0,0,0,0,0
Quebec - Québec (24)  20000,  Female,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
Quebec - Québec (24)  20000,  Female,      Tlingit,0,0,0,0,0
Quebec - Québec (24)  20000,  Female,      Serbo-Croatian,1795,75,830,735,160
Quebec - Québec (24)  20000,  Female,      Dakota/Sioux,0,0,0,0,0
Quebec - Québec (24)  20000,  Female,      Malay-Bahasa,75,35,0,35,0
Quebec - Québec (24)  20000,  Female,      Blackfoot,0,0,0,0,0
Quebec - Québec (24)  20000,  Female,      Malayalam,120,60,0,60,0
Quebec - Québec (24)  20000,  Female,      Thai,195,70,45,70,10
Quebec - Québec (24)  20000,  Female,      Kurdish,275,45,140,20,70
Quebec - Québec (24)  20000,  Female,      Pashto,205,50,55,55,45
Quebec - Québec (24)  20000,  Female,      Other languages,14105,2575,6005,4225,1295
Quebec - Québec (24)  20000,  Female,  Multiple responses,48780,3590,8895,35945,355
Quebec - Québec (24)  20000,  Female,    English and French,25260,395,1455,23385,20
Quebec - Québec (24)  20000,  Female,    English and non-official language,7515,3025,155,4210,125
Quebec - Québec (24)  20000,  Female,    French and non-official language,13470,95,7180,6025,175
Quebec - Québec (24)  20000,  Female,"    English, French and non-official language",2530,70,100,2330,30
