Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Nisga'a,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      North Slave (Hare),20,20,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Ojibway,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Oji-Cree,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Shuswap,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      South Slave,10,15,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Tlingit,25,30,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Italian,10,10,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Portuguese,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Romanian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Spanish,80,60,0,15,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Danish,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Dutch,75,60,0,15,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Flemish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Frisian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      German,340,245,0,90,10
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Norwegian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Swedish,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Yiddish,0,0,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Bosnian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Bulgarian,15,15,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Croatian,0,0,0,0,0
