Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Serbo-Croatian,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Slovak,10,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Slovenian,15,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Ukrainian,50,30,0,20,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Latvian,10,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Lithuanian,10,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Estonian,30,20,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Finnish,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Hungarian,110,75,0,40,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Greek,120,95,0,10,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Armenian,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Turkish,15,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Amharic,25,25,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Arabic,380,215,55,115,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Hebrew,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Maltese,0,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Somali,60,40,0,0,15
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Tigrigna,25,0,10,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Bengali,35,30,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Gujarati,75,40,0,15,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Hindi,115,95,0,15,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Kurdish,15,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Panjabi (Punjabi),10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Pashto,15,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Persian (Farsi),215,180,0,20,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Sindhi,10,10,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Sinhala (Sinhalese),60,50,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Urdu,145,115,10,20,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Malayalam,25,30,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Tamil,0,0,0,0,0
